blink_rate,gaze_score,head_deviation,focus_label,gaze_score
0.0,,2.0,4,100.0
0.0,,0.1,4,100.0
0.0,,0.6,4,100.0
0.0,,0.5,4,100.0
0.0,,1.2,4,100.0
0.0,,1.1,4,100.0
0.0,,2.9,4,100.0
0.0,,0.5,4,100.0
0.0,,4.0,4,100.0
0.0,,2.8,4,100.0
0.0,,1.8,4,100.0
0.0,,0.5,4,100.0
0.0,,2.2,4,100.0
0.0,,0.9,4,100.0
0.0,,1.0,4,100.0
0.0,,1.7,4,100.0
0.0,,0.8,4,100.0
0.0,,2.1,4,100.0
0.0,,0.9,4,100.0
0.0,,1.2,4,100.0
0.0,,0.3,4,100.0
0.0,,1.2,4,100.0
0.0,,1.1,4,100.0
0.0,,0.7,4,100.0
0.0,,0.9,4,100.0
0.0,,0.1,4,100.0
0.0,,1.4,4,100.0
0.0,,0.6,4,100.0
0.0,,0.1,4,100.0
0.0,,1.3,4,100.0
0.0,,1.2,4,100.0
0.0,,0.3,4,100.0
0.0,,1.1,4,100.0
0.0,,0.9,4,100.0
0.0,,1.5,4,100.0
0.0,,1.5,4,100.0
0.0,,0.1,4,100.0
0.0,,0.3,4,100.0
0.0,,0.7,4,100.0
0.0,,0.4,4,100.0
0.0,,1.9,4,100.0
0.0,,1.8,4,100.0
0.0,,1.2,4,100.0
0.0,,1.4,4,100.0
0.0,,2.0,4,100.0
0.0,,2.1,4,100.0
0.0,,1.7,4,100.0
0.0,,1.6,4,100.0
0.0,,0.9,4,100.0
0.0,,1.7,4,100.0
0.0,,1.4,4,100.0
0.0,,2.0,4,100.0
0.0,,2.0,4,100.0
2.55,,1.4,4,100.0
2.55,,1.8,4,100.0
2.54,,1.4,4,100.0
2.53,,0.8,4,100.0
2.53,,0.4,4,100.0
2.52,,1.1,4,100.0
2.51,,1.5,4,100.0
2.51,,1.6,4,100.0
2.5,,0.4,4,100.0
2.5,,0.4,4,100.0
2.49,,1.9,4,100.0
2.48,,1.9,4,100.0
2.48,,3.6,4,100.0
2.47,,4.5,4,100.0
2.46,,5.4,4,100.0
2.46,,5.6,4,100.0
2.45,,7.0,4,100.0
2.45,,6.2,4,100.0
2.44,,6.9,4,100.0
2.43,,8.1,4,100.0
2.43,,6.6,4,100.0
2.42,,7.7,4,100.0
2.42,,7.3,4,100.0
2.41,,6.1,4,100.0
2.41,,4.6,4,100.0
2.4,,6.0,4,100.0
2.39,,5.9,4,100.0
2.39,,4.8,4,100.0
2.38,,5.3,4,100.0
2.38,,4.7,4,100.0
2.37,,5.5,4,100.0
2.37,,5.8,4,100.0
2.36,,6.4,4,100.0
2.35,,5.8,4,100.0
2.35,,5.7,4,100.0
2.34,,4.7,4,100.0
2.34,,4.5,4,100.0
2.33,,6.0,4,100.0
2.33,,4.9,4,100.0
2.32,,4.4,4,100.0
2.32,,3.9,4,100.0
2.31,,4.3,4,100.0
2.31,,5.4,4,100.0
2.3,,5.2,4,100.0
2.3,,5.0,4,100.0
2.29,,5.8,4,100.0
2.28,,4.1,4,100.0
2.28,,4.3,4,100.0
2.27,,4.7,4,100.0
2.27,,4.8,4,100.0
2.26,,5.3,4,100.0
2.26,,5.6,4,100.0
2.25,,5.3,4,100.0
2.25,,5.7,4,100.0
2.24,,7.4,4,100.0
4.48,,7.5,4,100.0
4.47,,6.8,4,100.0
4.46,,7.2,4,100.0
4.45,,7.6,4,100.0
4.44,,6.7,4,100.0
4.43,,7.5,4,100.0
4.42,,6.5,4,100.0
4.41,,6.3,4,100.0
4.4,,6.8,4,100.0
4.39,,4.7,4,100.0
4.38,,5.0,4,100.0
4.37,,5.0,4,100.0
4.36,,3.8,4,100.0
4.35,,2.9,4,100.0
4.34,,2.8,4,100.0
4.33,,3.1,4,100.0
4.32,,2.3,4,100.0
4.31,,2.4,4,100.0
4.3,,2.1,4,100.0
4.3,,2.2,4,100.0
4.29,,2.1,4,100.0
4.28,,3.4,4,100.0
4.27,,2.8,4,100.0
4.26,,3.0,4,100.0
4.25,,2.4,4,100.0
4.24,,1.0,4,100.0
4.23,,3.9,4,100.0
4.22,,0.8,4,100.0
4.21,,3.6,4,100.0
4.2,,3.7,4,100.0
4.2,,1.1,4,100.0
4.19,,1.7,4,100.0
6.27,,2.6,4,100.0
6.25,,2.1,4,100.0
6.24,,3.0,4,100.0
6.23,,1.9,4,100.0
6.22,,1.7,4,100.0
6.2,,1.2,4,100.0
6.19,,1.8,4,100.0
6.18,,2.1,4,100.0
6.16,,1.4,4,100.0
6.15,,0.8,4,100.0
6.14,,1.6,4,100.0
6.13,,0.2,4,100.0
6.11,,1.5,4,100.0
6.1,,1.9,4,100.0
6.09,,1.4,4,100.0
6.08,,1.5,4,100.0
6.07,,1.5,4,100.0
6.05,,2.6,4,100.0
6.04,,2.5,4,100.0
6.03,,2.3,4,100.0
6.02,,1.8,4,100.0
6.0,,2.7,4,100.0
5.99,,1.7,4,100.0
5.98,,2.6,4,100.0
5.97,,1.9,4,100.0
5.96,,2.4,4,100.0
5.95,,3.5,4,100.0
5.93,,2.0,4,100.0
5.92,,2.5,4,100.0
5.91,,3.3,4,100.0
5.9,,2.5,4,100.0
5.89,,3.0,4,100.0
5.88,,1.8,4,100.0
5.86,,2.6,4,100.0
5.85,,2.7,4,100.0
5.84,,2.8,4,100.0
5.83,,2.6,4,100.0
5.82,,1.6,4,100.0
5.81,,3.1,4,100.0
5.8,,2.3,4,100.0
5.78,,4.6,4,100.0
5.77,,3.2,4,100.0
5.76,,3.8,4,100.0
5.75,,4.9,4,100.0
5.74,,5.1,4,100.0
5.73,,5.6,4,100.0
5.72,,5.3,4,100.0
5.71,,7.3,4,100.0
7.6,,6.9,4,100.0
7.58,,6.5,4,100.0
7.57,,6.7,4,100.0
9.44,,6.9,4,100.0
9.42,,7.4,4,100.0
9.4,,7.7,4,100.0
9.39,,8.3,4,100.0
9.37,,7.9,4,100.0
9.35,,7.7,4,100.0
9.33,,6.2,4,100.0
9.32,,6.1,4,100.0
9.3,,4.8,4,100.0
9.28,,3.2,4,100.0
9.27,,3.3,4,100.0
9.25,,2.5,4,100.0
9.23,,1.8,4,100.0
9.21,,1.3,4,100.0
9.2,,1.2,4,100.0
9.18,,0.9,4,100.0
9.16,,0.8,4,100.0
9.15,,0.1,4,100.0
9.13,,1.2,4,100.0
9.11,,0.3,4,100.0
9.1,,1.6,4,100.0
9.08,,1.2,4,100.0
9.06,,0.9,4,100.0
9.05,,1.0,4,100.0
9.03,,0.7,4,100.0
9.01,,0.1,4,100.0
9.0,,0.0,4,100.0
8.98,,1.3,4,100.0
8.97,,0.7,4,100.0
8.95,,0.8,4,100.0
8.93,,0.2,4,100.0
8.92,,0.5,4,100.0
8.9,,0.0,4,100.0
8.89,,0.5,4,100.0
8.87,,0.1,4,100.0
8.86,,0.1,4,100.0
8.84,,1.1,4,100.0
8.82,,1.2,4,100.0
8.81,,0.5,4,100.0
8.79,,1.7,4,100.0
8.78,,1.2,4,100.0
8.76,,0.9,4,100.0
8.75,,2.1,4,100.0
8.73,,1.6,4,100.0
8.72,,1.6,4,100.0
8.7,,0.4,4,100.0
8.69,,1.1,4,100.0
8.67,,0.4,4,100.0
8.66,,1.3,4,100.0
8.64,,1.1,4,100.0
8.63,,0.6,4,100.0
8.61,,1.3,4,100.0
10.32,,1.9,4,100.0
10.3,,0.2,4,100.0
10.28,,2.3,4,100.0
10.26,,1.2,4,100.0
10.25,,1.7,4,100.0
10.23,,2.8,4,100.0
10.21,,2.8,4,100.0
10.19,,0.9,4,100.0
10.18,,2.0,4,100.0
10.16,,1.7,4,100.0
10.14,,1.3,4,100.0
10.13,,1.4,4,100.0
10.11,,1.3,4,100.0
10.09,,1.9,4,100.0
10.07,,1.0,4,100.0
10.06,,0.5,4,100.0
10.04,,0.6,4,100.0
10.02,,1.0,4,100.0
10.01,,0.5,4,100.0
9.99,,0.6,4,100.0
9.97,,0.6,4,100.0
9.96,,0.1,4,100.0
9.94,,0.5,4,100.0
9.92,,0.7,4,100.0
9.91,,0.6,4,100.0
9.89,,1.5,4,100.0
9.88,,0.2,4,100.0
9.86,,0.5,4,100.0
9.84,,0.6,4,100.0
9.83,,0.1,4,100.0
9.81,,1.0,4,100.0
9.79,,0.2,4,100.0
9.78,,0.8,4,100.0
9.76,,0.4,4,100.0
9.75,,0.1,4,100.0
9.73,,0.1,4,100.0
9.72,,1.1,4,100.0
9.7,,0.2,4,100.0
9.68,,1.0,4,100.0
9.67,,1.6,4,100.0
9.65,,0.1,4,100.0
9.64,,1.1,4,100.0
9.62,,0.3,4,100.0
9.61,,0.1,4,100.0
9.59,,0.1,4,100.0
9.58,,0.4,4,100.0
9.56,,0.0,4,100.0
9.55,,1.5,4,100.0
9.53,,1.1,4,100.0
9.52,,1.2,4,100.0
9.5,,0.7,4,100.0
9.49,,1.1,4,100.0
9.47,,1.3,4,100.0
9.46,,0.3,4,100.0
9.44,,0.2,4,100.0
9.43,,0.4,4,100.0
9.41,,0.2,4,100.0
9.4,,0.3,4,100.0
9.38,,0.7,4,100.0
9.37,,1.1,4,100.0
9.35,,1.0,4,100.0
9.34,,1.0,4,100.0
9.32,,2.0,4,100.0
9.31,,0.0,4,100.0
9.29,,1.3,4,100.0
9.28,,0.0,4,100.0
9.27,,2.4,4,100.0
9.25,,1.7,4,100.0
9.24,,1.3,4,100.0
9.22,,1.5,4,100.0
9.21,,0.2,4,100.0
9.19,,1.0,4,100.0
9.18,,0.8,4,100.0
9.17,,1.1,4,100.0
9.15,,0.7,4,100.0
9.14,,0.3,4,100.0
9.12,,0.4,4,100.0
9.11,,0.5,4,100.0
9.1,,0.4,4,100.0
9.08,,0.3,4,100.0
9.07,,1.7,4,100.0
9.06,,0.7,4,100.0
9.04,,0.6,4,100.0
9.03,,0.1,4,100.0
9.02,,0.2,4,100.0
9.0,,0.3,4,100.0
8.99,,0.2,4,100.0
8.97,,0.5,4,100.0
10.45,,0.2,4,100.0
10.44,,0.6,4,100.0
10.42,,0.2,4,100.0
10.41,,0.8,4,100.0
10.39,,0.1,4,100.0
10.38,,0.7,4,100.0
10.36,,0.6,4,100.0
10.35,,1.0,4,100.0
10.33,,1.1,4,100.0
10.32,,0.7,4,100.0
10.3,,0.1,4,100.0
10.29,,1.3,4,100.0
10.27,,0.3,4,100.0
10.26,,1.2,4,100.0
10.24,,0.1,4,100.0
10.23,,0.1,4,100.0
10.21,,0.9,4,100.0
10.2,,0.3,4,100.0
10.18,,1.3,4,100.0
10.17,,1.3,4,100.0
10.15,,0.5,4,100.0
10.14,,1.2,4,100.0
10.12,,0.5,4,100.0
10.11,,0.9,4,100.0
10.09,,0.7,4,100.0
10.08,,0.3,4,100.0
10.06,,0.2,4,100.0
10.05,,0.6,4,100.0
10.04,,1.4,4,100.0
10.02,,1.2,4,100.0
10.01,,0.2,4,100.0
9.99,,0.6,4,100.0
9.98,,0.1,4,100.0
9.96,,0.2,4,100.0
9.95,,0.6,4,100.0
9.94,,0.7,4,100.0
9.92,,1.3,4,100.0
9.91,,1.0,4,100.0
9.89,,0.1,4,100.0
9.88,,0.2,4,100.0
9.87,,0.2,4,100.0
9.85,,0.5,4,100.0
9.84,,0.7,4,100.0
9.82,,0.3,4,100.0
9.81,,0.6,4,100.0
9.8,,0.3,4,100.0
9.78,,0.3,4,100.0
9.77,,0.0,4,100.0
9.76,,1.1,4,100.0
9.74,,1.1,4,100.0
9.73,,0.7,4,100.0
9.72,,0.7,4,100.0
9.7,,0.8,4,100.0
9.69,,0.1,4,100.0
9.68,,0.5,4,100.0
9.66,,0.1,4,100.0
9.65,,0.3,4,100.0
9.64,,0.4,4,100.0
9.62,,0.5,4,100.0
9.61,,0.3,4,100.0
9.6,,1.1,4,100.0
9.58,,0.3,4,100.0
9.57,,0.5,4,100.0
9.56,,0.3,4,100.0
9.54,,0.5,4,100.0
9.53,,0.5,4,100.0
10.88,,0.8,4,100.0
10.86,,0.9,4,100.0
10.85,,0.9,4,100.0
10.83,,1.4,4,100.0
10.82,,1.6,4,100.0
10.8,,0.8,4,100.0
10.79,,0.5,4,100.0
10.77,,1.8,4,100.0
10.76,,1.3,4,100.0
10.75,,0.8,4,100.0
10.73,,1.3,4,100.0
10.72,,1.2,4,100.0
10.7,,0.7,4,100.0
10.69,,0.3,4,100.0
10.67,,1.5,4,100.0
10.66,,0.4,4,100.0
10.65,,2.1,4,100.0
10.63,,0.7,4,100.0
10.62,,0.6,4,100.0
10.6,,1.5,4,100.0
10.59,,0.6,4,100.0
10.58,,1.7,4,100.0
10.56,,0.1,4,100.0
10.55,,0.8,4,100.0
10.53,,0.7,4,100.0
10.52,,0.3,4,100.0
10.51,,1.0,4,100.0
10.49,,1.6,4,100.0
10.48,,0.1,4,100.0
10.46,,1.4,4,100.0
10.45,,1.3,4,100.0
10.44,,2.5,4,100.0
10.42,,0.6,4,100.0
10.41,,1.6,4,100.0
10.4,,0.8,4,100.0
10.38,,2.0,4,100.0
10.37,,1.9,4,100.0
10.36,,1.8,4,100.0
10.34,,2.0,4,100.0
10.33,,3.2,4,100.0
10.32,,2.0,4,100.0
10.3,,3.1,4,100.0
10.29,,2.6,4,100.0
10.28,,1.7,4,100.0
10.26,,2.4,4,100.0
10.25,,1.1,4,100.0
10.24,,2.0,4,100.0
10.22,,0.8,4,100.0
10.21,,0.8,4,100.0
10.2,,1.8,4,100.0
10.18,,2.6,4,100.0
10.17,,1.4,4,100.0
10.16,,1.3,4,100.0
10.15,,1.8,4,100.0
10.13,,1.8,4,100.0
10.12,,2.5,4,100.0
10.11,,2.1,4,100.0
10.09,,2.3,4,100.0
10.08,,1.3,4,100.0
10.07,,1.7,4,100.0
10.06,,1.7,4,100.0
10.04,,1.9,4,100.0
10.03,,2.5,4,100.0
10.02,,1.4,4,100.0
10.01,,1.9,4,100.0
9.99,,1.3,4,100.0
9.98,,2.5,4,100.0
9.97,,1.7,4,100.0
9.96,,2.4,4,100.0
9.94,,1.6,4,100.0
9.93,,1.0,4,100.0
9.92,,2.6,4,100.0
9.91,,0.5,4,100.0
0.0,,4.0,1,100.0
0.0,,4.2,1,100.0
0.0,,4.1,1,100.0
0.0,,4.0,1,100.0
0.0,,3.5,1,100.0
0.0,,4.8,1,100.0
0.0,,4.1,1,100.0
0.0,,3.9,1,100.0
0.0,,4.0,1,100.0
0.0,,5.0,1,100.0
0.0,,4.7,1,100.0
0.0,,5.3,1,100.0
0.0,,3.5,1,100.0
0.0,,4.6,1,100.0
0.0,,4.6,1,100.0
0.0,,5.5,1,100.0
0.0,,5.7,1,100.0
0.0,,5.3,1,100.0
0.0,,5.5,1,100.0
0.0,,6.6,1,100.0
0.0,,7.5,1,100.0
0.0,,6.6,1,100.0
0.0,,6.9,1,100.0
31.34,,8.3,1,100.0
30.41,,6.7,1,100.0
29.51,,3.7,1,100.0
27.07,,8.5,1,100.0
52.8,,10.5,1,100.0
51.41,,15.3,1,100.0
50.14,,16.6,1,100.0
48.93,,21.3,1,100.0
47.73,,19.0,1,100.0
46.63,,14.1,1,100.0
42.6,,28.0,1,100.0
41.76,,28.4,1,100.0
40.9,,24.7,1,100.0
40.08,,22.3,1,100.0
58.95,,16.9,1,100.0
57.82,,15.5,1,100.0
56.72,,15.6,1,100.0
55.65,,11.2,1,100.0
54.65,,16.3,1,100.0
71.58,,16.7,1,100.0
70.3,,18.2,1,100.0
69.11,,4.5,1,100.0
67.91,,9.9,1,100.0
83.49,,7.0,1,100.0
82.12,,10.8,1,100.0
80.78,,9.4,1,100.0
79.51,,9.2,1,100.0
78.24,,11.7,1,100.0
77.05,,7.8,1,100.0
75.88,,0.4,1,100.0
74.72,,1.8,1,100.0
88.39,,3.9,1,100.0
87.1,,3.1,1,100.0
85.79,,3.2,1,100.0
98.7,,2.2,1,100.0
97.32,,1.2,1,100.0
109.77,,0.4,1,100.0
108.26,,0.6,1,100.0
106.81,,1.6,1,100.0
105.42,,1.6,1,100.0
117.05,,1.8,1,100.0
115.55,,3.8,1,100.0
114.08,,3.4,1,100.0
112.65,,6.0,1,100.0
111.27,,6.9,1,100.0
109.9,,8.9,1,100.0
120.65,,8.1,1,100.0
119.2,,10.4,1,100.0
117.78,,8.0,1,100.0
128.08,,9.6,1,100.0
126.6,,5.7,1,100.0
125.16,,0.3,1,100.0
123.75,,3.2,1,100.0
133.5,,4.6,1,100.0
132.03,,4.2,1,100.0
127.74,,0.7,1,100.0
126.46,,4.6,1,100.0
125.14,,2.9,1,100.0
123.85,,10.2,1,100.0
120.05,,10.9,1,100.0
126.27,,36.3,1,100.0
125.13,,39.4,1,100.0
122.7,,41.0,1,100.0
121.61,,37.2,1,100.0
120.49,,41.1,1,100.0
119.4,,45.4,1,100.0
124.02,,33.4,1,100.0
123.0,,33.3,1,100.0
121.93,,34.0,1,100.0
129.51,,35.0,1,100.0
128.36,,33.3,1,100.0
127.32,,31.1,1,100.0
126.24,,27.2,1,100.0
125.19,,23.0,1,100.0
124.12,,24.6,1,100.0
123.12,,26.7,1,100.0
122.13,,28.9,1,100.0
121.14,,28.7,1,100.0
120.17,,32.5,1,100.0
119.21,,31.8,1,100.0
118.27,,31.0,1,100.0
115.49,,25.5,1,100.0
114.65,,25.9,1,100.0
112.89,,24.6,1,100.0
112.07,,23.6,1,100.0
111.23,,24.4,1,100.0
110.43,,23.3,1,100.0
106.47,,24.1,1,100.0
105.76,,24.7,1,100.0
105.03,,25.3,1,100.0
103.54,,26.9,1,100.0
102.12,,24.5,1,100.0
101.48,,25.7,1,100.0
100.73,,25.0,1,100.0
100.1,,24.5,1,100.0
99.45,,26.5,1,100.0
98.8,,24.7,1,100.0
98.16,,28.7,1,100.0
97.51,,26.2,1,100.0
96.89,,24.7,1,100.0
102.67,,24.5,1,100.0
102.02,,24.0,1,100.0
101.37,,23.9,1,100.0
100.73,,22.5,1,100.0
100.11,,23.3,1,100.0
99.49,,22.9,1,100.0
98.87,,23.0,1,100.0
98.27,,22.2,1,100.0
97.67,,23.1,1,100.0
97.08,,23.4,1,100.0
96.47,,20.0,1,100.0
95.89,,16.8,1,100.0
95.34,,11.4,1,100.0
100.69,,4.3,1,100.0
100.11,,0.1,1,100.0
99.52,,4.8,1,100.0
98.94,,11.6,1,100.0
98.37,,15.8,1,100.0
97.8,,16.8,1,100.0
97.25,,16.7,1,100.0
96.68,,16.2,1,100.0
96.14,,15.1,1,100.0
95.6,,12.8,1,100.0
95.06,,12.8,1,100.0
94.54,,11.7,1,100.0
94.02,,11.5,1,100.0
93.5,,11.1,1,100.0
92.99,,10.1,1,100.0
92.48,,9.8,1,100.0
91.98,,10.0,1,100.0
91.48,,9.9,1,100.0
91.0,,11.3,1,100.0
90.51,,10.4,1,100.0
90.03,,11.7,1,100.0
89.56,,12.2,1,100.0
89.09,,10.9,1,100.0
88.62,,12.6,1,100.0
88.17,,11.9,1,100.0
87.71,,13.3,1,100.0
87.26,,13.4,1,100.0
86.81,,13.5,1,100.0
86.37,,13.5,1,100.0
85.93,,13.5,1,100.0
85.49,,14.0,1,100.0
85.07,,13.4,1,100.0
84.65,,13.1,1,100.0
84.23,,12.8,1,100.0
83.82,,13.0,1,100.0
83.41,,13.0,1,100.0
83.0,,13.2,1,100.0
82.59,,12.8,1,100.0
82.2,,12.6,1,100.0
81.8,,12.6,1,100.0
81.41,,10.5,1,100.0
81.02,,7.3,1,100.0
80.63,,6.6,1,100.0
80.25,,4.2,1,100.0
79.87,,2.0,1,100.0
79.49,,0.3,1,100.0
79.14,,0.6,1,100.0
78.77,,0.3,1,100.0
78.4,,1.8,1,100.0
78.03,,1.2,1,100.0
77.68,,0.8,1,100.0
77.34,,0.2,1,100.0
76.98,,0.4,1,100.0
76.63,,1.1,1,100.0
76.27,,1.2,1,100.0
75.94,,0.4,1,100.0
75.62,,1.2,1,100.0
79.71,,0.2,1,100.0
79.36,,1.1,1,100.0
79.03,,0.5,1,100.0
78.68,,0.8,1,100.0
78.35,,0.6,1,100.0
78.0,,0.5,1,100.0
77.67,,0.1,1,100.0
77.33,,0.7,1,100.0
77.0,,1.2,1,100.0
76.68,,1.4,1,100.0
76.35,,0.4,1,100.0
76.02,,0.8,1,100.0
75.71,,0.6,1,100.0
75.39,,1.6,1,100.0
75.08,,0.5,1,100.0
74.76,,1.8,1,100.0
74.46,,0.6,1,100.0
74.15,,0.9,1,100.0
73.84,,0.2,1,100.0
73.54,,1.2,1,100.0
73.25,,0.3,1,100.0
72.95,,0.7,1,100.0
72.65,,0.4,1,100.0
72.36,,0.6,1,100.0
72.06,,1.0,1,100.0
71.78,,1.0,1,100.0
71.5,,0.4,1,100.0
71.21,,0.3,1,100.0
70.93,,0.9,1,100.0
70.65,,0.0,1,100.0
70.38,,0.2,1,100.0
70.11,,0.9,1,100.0
69.83,,0.2,1,100.0
69.56,,0.7,1,100.0
69.3,,0.4,1,100.0
69.03,,0.5,1,100.0
68.77,,0.9,1,100.0
68.51,,1.6,1,100.0
68.25,,0.8,1,100.0
67.99,,0.3,1,100.0
67.73,,0.8,1,100.0
67.47,,0.7,1,100.0
67.23,,0.4,1,100.0
66.98,,0.7,1,100.0
66.73,,0.1,1,100.0
66.48,,0.3,1,100.0
66.24,,0.9,1,100.0
65.99,,0.3,1,100.0
65.75,,1.3,1,100.0
65.51,,0.4,1,100.0
65.28,,1.2,1,100.0
65.04,,1.4,1,100.0
68.41,,1.6,1,100.0
68.16,,1.6,1,100.0
67.91,,1.7,1,100.0
67.67,,0.9,1,100.0
67.43,,2.2,1,100.0
67.2,,0.7,1,100.0
66.96,,0.8,1,100.0
66.72,,1.8,1,100.0
66.49,,0.7,1,100.0
66.26,,1.9,1,100.0
66.02,,1.1,1,100.0
69.26,,0.0,1,100.0
69.02,,0.2,1,100.0
68.78,,0.0,1,100.0
68.55,,1.4,1,100.0
68.32,,0.5,1,100.0
68.08,,1.6,1,100.0
67.85,,0.8,1,100.0
67.62,,0.6,1,100.0
67.4,,0.5,1,100.0
67.17,,1.2,1,100.0
66.94,,1.0,1,100.0
66.72,,0.7,1,100.0
66.5,,0.9,1,100.0
66.28,,1.2,1,100.0
66.06,,0.2,1,100.0
65.84,,0.5,1,100.0
65.63,,0.0,1,100.0
65.41,,0.7,1,100.0
65.2,,0.9,1,100.0
64.98,,1.9,1,100.0
64.77,,6.0,1,100.0
64.56,,7.1,1,100.0
64.35,,6.8,1,100.0
64.15,,8.5,1,100.0
63.94,,7.8,1,100.0
63.74,,7.6,1,100.0
63.54,,8.2,1,100.0
63.34,,7.9,1,100.0
63.14,,7.9,1,100.0
62.94,,7.8,1,100.0
62.74,,7.5,1,100.0
62.54,,7.8,1,100.0
62.35,,7.8,1,100.0
62.16,,7.7,1,100.0
61.97,,8.5,1,100.0
61.77,,8.7,1,100.0
61.58,,7.6,1,100.0
61.4,,7.3,1,100.0
61.21,,7.8,1,100.0
61.02,,8.0,1,100.0
60.84,,8.4,1,100.0
60.65,,8.0,1,100.0
60.46,,8.4,1,100.0
60.29,,7.9,1,100.0
60.1,,8.1,1,100.0
59.92,,7.5,1,100.0
59.75,,7.1,1,100.0
59.57,,6.1,1,100.0
59.39,,3.9,1,100.0
59.22,,3.3,1,100.0
59.04,,2.1,1,100.0
58.87,,0.0,1,100.0
58.69,,1.7,1,100.0
58.52,,3.1,1,100.0
58.35,,4.8,1,100.0
58.19,,5.9,1,100.0
58.02,,6.0,1,100.0
57.85,,7.6,1,100.0
57.69,,8.4,1,100.0
57.52,,7.5,1,100.0
57.36,,9.2,1,100.0
57.19,,9.0,1,100.0
57.03,,9.6,1,100.0
56.87,,7.4,1,100.0
56.71,,8.5,1,100.0
56.55,,9.8,1,100.0
56.39,,10.8,1,100.0
56.23,,8.1,1,100.0
56.07,,9.6,1,100.0
55.91,,9.7,1,100.0
55.76,,7.9,1,100.0
55.6,,6.5,1,100.0
55.45,,8.2,1,100.0
55.29,,7.8,1,100.0
55.14,,7.3,1,100.0
54.99,,6.3,1,100.0
54.84,,7.4,1,100.0
54.69,,7.0,1,100.0
54.54,,8.3,1,100.0
54.39,,8.4,1,100.0
54.24,,9.2,1,100.0
54.1,,7.3,1,100.0
53.95,,7.7,1,100.0
53.81,,6.2,1,100.0
53.66,,6.8,1,100.0
53.52,,6.7,1,100.0
53.38,,6.2,1,100.0
53.24,,6.8,1,100.0
53.09,,7.5,1,100.0
52.95,,7.0,1,100.0
52.81,,8.1,1,100.0
52.67,,8.3,1,100.0
52.53,,7.3,1,100.0
52.4,,7.3,1,100.0
52.26,,8.1,1,100.0
52.12,,9.6,1,100.0
51.99,,9.9,1,100.0
51.85,,12.9,1,100.0
51.72,,12.7,1,100.0
51.59,,16.5,1,100.0
51.46,,19.7,1,100.0
53.89,,22.7,1,100.0
53.75,,23.5,1,100.0
53.61,,23.1,1,100.0
53.48,,23.1,1,100.0
53.34,,20.5,1,100.0
53.21,,17.6,1,100.0
53.07,,14.1,1,100.0
52.94,,11.7,1,100.0
55.32,,13.0,1,100.0
55.18,,14.2,1,100.0
57.54,,14.3,1,100.0
57.4,,13.1,1,100.0
57.26,,12.4,1,100.0
57.12,,10.6,1,100.0
59.45,,10.5,1,100.0
59.3,,9.3,1,100.0
59.16,,10.7,1,100.0
56.5,,13.1,1,100.0
56.38,,11.0,1,100.0
58.59,,2.0,1,100.0
58.45,,4.7,1,100.0
58.32,,3.8,1,100.0
60.51,,4.0,1,100.0
60.37,,3.4,1,100.0
60.23,,3.8,1,100.0
60.09,,5.1,1,100.0
59.95,,6.3,1,100.0
59.81,,5.7,1,100.0
59.68,,5.4,1,100.0
59.54,,3.5,1,100.0
61.69,,3.6,1,100.0
61.55,,0.6,1,100.0
61.4,,1.5,1,100.0
61.27,,0.2,1,100.0
61.13,,1.2,1,100.0
60.99,,0.0,1,100.0
60.85,,0.5,1,100.0
60.72,,0.6,1,100.0
60.58,,0.5,1,100.0
60.44,,1.1,1,100.0
60.31,,2.0,1,100.0
60.18,,2.8,1,100.0
60.04,,3.6,1,100.0
59.91,,4.3,1,100.0
59.78,,5.2,1,100.0
61.85,,2.9,1,100.0
61.72,,2.3,1,100.0
61.57,,0.2,1,100.0
61.45,,0.6,1,100.0
61.31,,0.4,1,100.0
61.18,,1.2,1,100.0
61.05,,1.6,1,100.0
60.92,,0.8,1,100.0
60.79,,1.3,1,100.0
60.66,,0.4,1,100.0
60.53,,2.1,1,100.0
60.39,,0.8,1,100.0
60.26,,1.2,1,100.0
60.13,,0.7,1,100.0
60.0,,0.2,1,100.0
0.0,,0.6,4,100.0
0.0,,0.1,4,100.0
0.0,,0.2,4,100.0
0.0,,1.4,4,100.0
0.0,,1.0,4,100.0
0.0,,1.0,4,100.0
0.0,,0.4,4,100.0
0.0,,0.4,4,100.0
0.0,,0.8,4,100.0
0.0,,0.8,4,100.0
0.0,,1.1,4,100.0
0.0,,0.7,4,100.0
0.0,,1.4,4,100.0
0.0,,2.3,4,100.0
0.0,,2.4,4,100.0
0.0,,2.1,4,100.0
0.0,,1.2,4,100.0
0.0,,0.6,4,100.0
0.0,,1.5,4,100.0
0.0,,1.0,4,100.0
0.0,,0.7,4,100.0
0.0,,1.8,4,100.0
0.0,,1.7,4,100.0
0.0,,2.9,4,100.0
0.0,,3.5,4,100.0
0.0,,3.4,4,100.0
0.0,,2.6,4,100.0
0.0,,3.9,4,100.0
0.0,,2.3,4,100.0
0.0,,3.4,4,100.0
0.0,,3.9,4,100.0
0.0,,3.1,4,100.0
0.0,,5.9,4,100.0
0.0,,4.4,4,100.0
0.0,,4.7,4,100.0
0.0,,7.2,4,100.0
0.0,,6.4,4,100.0
0.0,,7.2,4,100.0
0.0,,6.5,4,100.0
0.0,,9.4,4,100.0
0.0,,10.6,4,100.0
0.0,,12.3,4,100.0
0.0,,12.2,4,100.0
0.0,,13.9,4,100.0
