timestamp,blink_rate,gaze_score,head_deviation,focus_score
1773059717.960822,26.57,100.0,9.2,14.52,very_dist_distracted
1773059718.0194142,26.57,100.0,9.4,13.39,very_dist_distracted
1773059718.0795,26.57,100.0,10.7,13.24,very_dist_distracted
1773059718.1401126,26.56,100.0,7.6,14.08,very_dist_distracted
1773059718.1994593,26.56,100.0,8.8,14.17,very_dist_distracted
1773059718.2589886,26.56,100.0,8.7,13.96,very_dist_distracted
1773059718.3207936,26.55,100.0,9.6,14.0,very_dist_distracted
1773059718.3796134,26.55,100.0,10.0,13.9,very_dist_distracted
1773059718.4393804,26.54,100.0,9.7,13.87,very_dist_distracted
1773059718.4990919,26.54,100.0,9.3,13.87,very_dist_distracted
1773059718.5594144,26.54,100.0,10.4,13.83,very_dist_distracted
1773059718.619902,26.53,100.0,9.5,12.7,very_dist_distracted
1773059718.678991,26.53,100.0,8.4,13.24,very_dist_distracted
1773059718.742181,26.53,100.0,9.2,13.28,very_dist_distracted
1773059718.8004935,26.52,100.0,10.4,13.87,very_dist_distracted
1773059718.859459,26.52,100.0,8.8,13.87,very_dist_distracted
1773059718.9190006,26.52,100.0,8.3,13.78,very_dist_distracted
1773059719.00846,26.51,100.0,11.4,13.14,very_dist_distracted
1773059719.0763505,26.51,100.0,7.6,13.14,very_dist_distracted
1773059719.1380413,26.5,100.0,7.3,14.22,very_dist_distracted
1773059719.1813166,26.5,100.0,9.0,14.43,very_dist_distracted
1773059719.2335906,26.5,100.0,9.8,14.43,very_dist_distracted
1773059719.2925029,26.49,100.0,8.5,14.42,very_dist_distracted
1773059719.3533075,26.49,100.0,8.8,14.45,very_dist_distracted
1773059719.413313,26.49,100.0,10.7,14.33,very_dist_distracted
1773059719.4704301,26.48,100.0,9.8,14.31,very_dist_distracted
1773059719.5191033,26.48,100.0,8.4,14.22,very_dist_distracted
1773059719.5793319,26.48,100.0,7.7,15.11,very_dist_distracted
1773059719.6390626,26.47,100.0,7.9,15.14,very_dist_distracted
1773059719.7001646,26.47,100.0,9.2,15.15,very_dist_distracted
1773059719.7753215,26.46,100.0,9.1,15.15,very_dist_distracted
1773059719.8206718,26.46,100.0,7.9,15.27,very_dist_distracted
1773059719.8817005,26.46,100.0,7.1,17.17,very_dist_distracted
1773059719.9402626,26.45,100.0,6.9,17.54,very_dist_distracted
1773059719.9991786,26.45,100.0,5.5,17.31,very_dist_distracted
1773059720.0647793,26.45,100.0,7.8,17.34,very_dist_distracted
1773059720.1330535,26.44,100.0,9.3,17.37,very_dist_distracted
1773059720.1874661,26.44,100.0,10.2,17.56,very_dist_distracted
1773059720.2476265,26.44,100.0,7.4,18.31,very_dist_distracted
1773059720.2983656,26.43,100.0,9.9,18.39,very_dist_distracted
1773059720.3664942,26.43,100.0,12.9,17.89,very_dist_distracted
1773059720.4147108,26.42,100.0,7.0,19.12,very_dist_distracted
1773059720.4752343,26.42,100.0,10.2,18.41,very_dist_distracted
1773059720.5347602,26.42,100.0,10.4,18.37,very_dist_distracted
1773059720.5948017,26.41,100.0,7.4,19.12,very_dist_distracted
1773059720.6548274,26.41,100.0,10.4,19.11,very_dist_distracted
1773059720.7192962,26.41,100.0,9.9,19.04,very_dist_distracted
1773059720.775785,26.4,100.0,10.9,17.27,very_dist_distracted
1773059720.8362494,26.4,100.0,13.8,15.59,very_dist_distracted
1773059720.8950808,26.4,100.0,12.9,14.2,very_dist_distracted
1773059720.954932,26.39,100.0,15.7,13.63,very_dist_distracted
1773059721.0148861,26.39,100.0,16.0,13.07,very_dist_distracted
1773059721.075118,26.39,100.0,16.3,12.42,very_dist_distracted
1773059721.1350281,26.38,100.0,19.6,10.23,very_dist_distracted
1773059721.1950705,26.38,100.0,24.1,8.82,very_dist_distracted
1773059721.2554355,26.37,100.0,26.9,7.87,very_dist_distracted
1773059721.325322,26.37,100.0,33.2,5.26,very_dist_distracted
1773059721.3754315,26.37,100.0,35.7,3.69,very_dist_distracted
1773059721.4347847,26.36,100.0,36.0,2.22,very_dist_distracted
1773059721.4943957,26.36,100.0,36.5,0.0,very_dist_distracted
1773059721.5549521,26.36,100.0,39.2,-1.46,very_dist_distracted
1773059721.61471,26.35,100.0,38.0,-2.91,very_dist_distracted
1773059721.6750255,26.35,100.0,39.1,-3.74,very_dist_distracted
1773059721.7349596,26.35,100.0,40.0,-4.68,very_dist_distracted
1773059721.799611,26.34,100.0,38.4,-5.62,very_dist_distracted
1773059721.855298,26.34,100.0,38.2,-6.55,very_dist_distracted
1773059721.9149554,26.33,100.0,37.9,-7.47,very_dist_distracted
1773059721.9751978,26.33,100.0,39.7,-8.39,very_dist_distracted
1773059722.035157,26.33,100.0,33.9,-8.42,very_dist_distracted
1773059722.0948606,26.32,100.0,34.4,-8.45,very_dist_distracted
1773059722.1548636,26.32,100.0,31.9,-8.44,very_dist_distracted
1773059722.2150278,26.32,100.0,31.8,-8.44,very_dist_distracted
1773059722.2754974,26.31,100.0,29.4,-8.44,very_dist_distracted
1773059722.3348663,26.31,100.0,35.7,-8.44,very_dist_distracted
1773059722.395019,26.31,100.0,33.4,-8.44,very_dist_distracted
1773059722.454639,26.3,100.0,30.5,-8.44,very_dist_distracted
1773059722.5149662,26.3,100.0,31.4,-8.44,very_dist_distracted
1773059722.574855,26.3,100.0,32.7,-8.44,very_dist_distracted
1773059722.6347554,26.29,100.0,32.7,-8.44,very_dist_distracted
1773059722.695043,26.29,100.0,31.3,-8.44,very_dist_distracted
1773059722.7546666,26.28,100.0,31.5,-8.44,very_dist_distracted
1773059722.8159058,26.28,100.0,34.6,-8.44,very_dist_distracted
1773059722.874808,26.28,100.0,35.4,-8.44,very_dist_distracted
1773059722.9349678,26.27,100.0,35.0,-8.44,very_dist_distracted
1773059722.9944587,26.27,100.0,34.7,-8.44,very_dist_distracted
1773059723.054468,26.27,100.0,34.0,-8.44,very_dist_distracted
1773059723.119957,26.26,100.0,39.1,-8.44,very_dist_distracted
1773059723.1746812,26.26,100.0,35.4,-8.44,very_dist_distracted
1773059723.2365732,26.26,100.0,37.2,-8.44,very_dist_distracted
1773059723.2949443,26.25,100.0,38.4,-8.44,very_dist_distracted
1773059723.3551564,26.25,100.0,40.6,-8.44,very_dist_distracted
1773059723.4151788,26.25,100.0,43.2,-8.44,very_dist_distracted
1773059723.4754117,26.24,100.0,41.2,-8.44,very_dist_distracted
1773059723.5349834,26.24,100.0,45.3,-8.44,very_dist_distracted
1773059723.5946217,26.23,100.0,44.4,-8.44,very_dist_distracted
1773059723.6548493,26.23,100.0,46.9,-8.44,very_dist_distracted
1773059723.7177136,26.23,100.0,45.3,-8.44,very_dist_distracted
1773059723.775724,26.22,100.0,47.1,-8.44,very_dist_distracted
1773059723.8403583,26.22,100.0,47.2,-8.44,very_dist_distracted
1773059723.895045,26.22,100.0,46.1,-8.44,very_dist_distracted
1773059723.9546473,26.21,100.0,45.7,-8.44,very_dist_distracted
1773059724.0147564,26.21,100.0,46.4,-8.44,very_dist_distracted
1773059724.0753648,26.21,100.0,44.0,-8.44,very_dist_distracted
1773059724.1396744,26.2,100.0,45.6,-8.44,very_dist_distracted
1773059724.1953938,26.2,100.0,46.1,-8.44,very_dist_distracted
1773059724.2547367,26.2,100.0,43.4,-8.44,very_dist_distracted
1773059724.3143952,26.19,100.0,44.8,-8.44,very_dist_distracted
1773059724.3747745,26.19,100.0,44.8,-8.44,very_dist_distracted
1773059724.4816067,26.18,100.0,43.8,-8.44,very_dist_distracted
1773059724.5601046,26.18,100.0,44.2,-8.44,very_dist_distracted
1773059724.6180544,26.18,100.0,44.3,-8.44,very_dist_distracted
1773059724.6674805,26.17,100.0,43.5,-8.44,very_dist_distracted
1773059724.6971116,26.17,100.0,41.5,-8.44,very_dist_distracted
1773059724.763138,26.17,100.0,43.2,-8.44,very_dist_distracted
1773059724.8211389,26.16,100.0,43.5,-8.44,very_dist_distracted
1773059724.8632498,26.16,100.0,42.8,-8.44,very_dist_distracted
1773059724.919015,26.16,100.0,41.6,-8.44,very_dist_distracted
1773059724.9761684,26.15,100.0,43.6,-8.44,very_dist_distracted
1773059725.034594,26.15,100.0,42.3,-8.44,very_dist_distracted
1773059725.1150084,26.15,100.0,44.3,-8.44,very_dist_distracted
1773059725.1686935,26.14,100.0,44.5,-8.44,very_dist_distracted
1773059725.222515,26.14,100.0,41.1,-8.44,very_dist_distracted
1773059725.2912347,26.13,100.0,40.8,-8.44,very_dist_distracted
1773059725.3349774,26.13,100.0,41.6,-8.44,very_dist_distracted
1773059725.3950975,26.13,100.0,41.7,-8.44,very_dist_distracted
1773059725.4547555,26.12,100.0,43.9,-8.44,very_dist_distracted
1773059725.5146823,26.12,100.0,41.9,-8.44,very_dist_distracted
1773059725.5749433,26.12,100.0,41.1,-8.44,very_dist_distracted
1773059725.635182,26.11,100.0,41.5,-8.44,very_dist_distracted
1773059725.6944458,26.11,100.0,42.0,-8.44,very_dist_distracted
1773059725.7545934,26.11,100.0,42.4,-8.44,very_dist_distracted
1773059725.8157,26.1,100.0,41.9,-8.44,very_dist_distracted
1773059725.8743782,26.1,100.0,42.9,-8.44,very_dist_distracted
1773059725.9346187,26.1,100.0,43.5,-8.44,very_dist_distracted
1773059725.9944258,26.09,100.0,42.4,-8.44,very_dist_distracted
1773059726.0549188,26.09,100.0,42.6,-8.44,very_dist_distracted
1773059726.1149437,26.09,100.0,42.5,-8.44,very_dist_distracted
1773059726.174672,26.08,100.0,43.0,-8.44,very_dist_distracted
1773059726.234468,26.08,100.0,40.4,-8.44,very_dist_distracted
1773059726.2948582,26.08,100.0,41.0,-8.44,very_dist_distracted
1773059726.354833,26.07,100.0,43.8,-8.44,very_dist_distracted
1773059726.432825,26.07,100.0,43.2,-8.44,very_dist_distracted
1773059726.475426,26.06,100.0,42.2,-8.44,very_dist_distracted
1773059726.5346103,26.06,100.0,36.8,-8.44,very_dist_distracted
1773059726.6079702,26.06,100.0,36.4,-8.44,very_dist_distracted
1773059726.6665843,26.05,100.0,32.3,-8.44,very_dist_distracted
1773059726.7165031,26.05,100.0,30.7,-8.44,very_dist_distracted
1773059726.7747161,26.05,100.0,28.6,-8.45,very_dist_distracted
1773059726.8349903,26.04,100.0,27.2,-8.46,very_dist_distracted
1773059726.894753,26.04,100.0,27.0,-8.47,very_dist_distracted
1773059726.9544923,26.04,100.0,22.4,-8.44,very_dist_distracted
1773059727.014763,26.03,100.0,24.4,-8.41,very_dist_distracted
1773059727.071094,26.03,100.0,25.9,-8.42,very_dist_distracted
1773059727.1306834,26.03,100.0,28.1,-8.43,very_dist_distracted
1773059727.1907246,26.02,100.0,26.6,-8.44,very_dist_distracted
1773059727.250901,26.02,100.0,30.9,-8.44,very_dist_distracted
1773059727.3103628,26.02,100.0,31.9,-8.44,very_dist_distracted
1773059727.372687,26.01,100.0,37.4,-8.44,very_dist_distracted
1773059727.4363172,26.01,100.0,34.0,-8.44,very_dist_distracted
1773059727.4906604,26.01,100.0,37.0,-8.44,very_dist_distracted
1773059727.5511308,26.0,100.0,36.0,-8.44,very_dist_distracted
1773059727.6104817,26.0,100.0,34.0,-8.44,very_dist_distracted
1773059727.6704626,25.99,100.0,36.3,-8.43,very_dist_distracted
1773059727.730599,25.99,100.0,34.8,-8.42,very_dist_distracted
1773059727.79465,25.99,100.0,35.2,-8.41,very_dist_distracted
1773059727.8510072,25.98,100.0,34.1,-8.44,very_dist_distracted
1773059727.9109044,25.98,100.0,32.7,-8.47,very_dist_distracted
1773059727.970834,25.98,100.0,30.4,-8.46,very_dist_distracted
1773059728.030603,25.97,100.0,29.5,-8.45,very_dist_distracted
1773059728.0907936,25.97,100.0,31.0,-8.44,very_dist_distracted
1773059728.1528435,25.97,100.0,30.2,-8.44,very_dist_distracted
1773059728.2107005,25.96,100.0,26.2,-8.45,very_dist_distracted
1773059728.2708292,25.96,100.0,24.2,-8.42,very_dist_distracted
1773059728.3305833,25.96,100.0,23.9,-8.39,very_dist_distracted
1773059728.3907685,25.95,100.0,20.4,-8.36,very_dist_distracted
1773059728.4508796,25.95,100.0,21.6,-8.33,very_dist_distracted
1773059728.510804,25.95,100.0,18.5,-8.31,very_dist_distracted
1773059728.5707793,25.94,100.0,18.1,-8.28,very_dist_distracted
1773059728.6305735,25.94,100.0,18.9,-8.26,very_dist_distracted
1773059728.6912658,25.94,100.0,17.5,-8.24,very_dist_distracted
1773059728.7504945,25.93,100.0,16.1,-7.32,very_dist_distracted
1773059728.8114135,25.93,100.0,15.8,-6.39,very_dist_distracted
1773059728.8705533,25.92,100.0,16.4,-5.47,very_dist_distracted
1773059728.930945,25.92,100.0,15.0,-4.56,very_dist_distracted
1773059728.9927297,25.92,100.0,13.7,-3.63,very_dist_distracted
1773059729.051888,25.91,100.0,13.0,-2.69,very_dist_distracted
1773059729.1120367,25.91,100.0,12.1,-1.8,very_dist_distracted
1773059729.1764765,25.91,100.0,10.8,-0.95,very_dist_distracted
1773059729.2379506,25.9,100.0,9.2,0.5,very_dist_distracted
1773059729.3101006,25.9,100.0,9.5,1.94,very_dist_distracted
1773059729.350942,25.9,100.0,10.8,2.79,very_dist_distracted
1773059729.4205055,25.89,100.0,7.4,4.99,very_dist_distracted
1773059729.4819202,25.89,100.0,2.7,9.07,very_dist_distracted
1773059729.5316284,25.89,100.0,1.1,12.34,very_dist_distracted
1773059729.5908399,25.88,100.0,3.8,16.0,very_dist_distracted
1773059729.651856,25.88,100.0,3.1,18.81,very_dist_distracted
1773059729.712204,25.88,100.0,5.2,20.23,distracted
1773059729.771445,25.87,100.0,7.1,21.92,distracted
1773059729.8324583,25.87,100.0,6.9,23.63,distracted
1773059729.891412,25.87,100.0,7.4,24.91,distracted
1773059729.951141,25.86,100.0,6.0,26.31,distracted
1773059730.0111845,25.86,100.0,4.6,27.64,distracted
1773059730.070756,25.86,100.0,1.3,30.07,distracted
1773059730.1303563,25.85,100.0,1.1,31.99,distracted
1773059730.1907415,25.85,100.0,0.1,33.72,distracted
1773059730.2598736,25.84,100.0,1.0,36.23,distracted
1773059730.3185744,25.84,100.0,2.3,38.12,distracted
1773059730.3704565,25.84,100.0,0.4,37.42,distracted
1773059730.4307437,25.83,100.0,0.6,37.51,distracted
1773059730.4916584,25.83,100.0,1.7,37.26,distracted
1773059730.550691,25.83,100.0,2.4,37.63,distracted
1773059730.619974,25.82,100.0,0.5,38.69,distracted
1773059730.677891,25.82,100.0,2.5,40.18,Neutral
1773059730.734585,25.82,100.0,4.1,40.71,Neutral
1773059730.7936091,25.81,100.0,6.7,41.11,Neutral
1773059730.8510456,25.81,100.0,9.4,40.24,Neutral
1773059730.9109237,25.81,100.0,14.0,38.94,distracted
1773059730.9747324,25.8,100.0,13.6,36.56,distracted
1773059731.0306468,25.8,100.0,16.4,34.09,distracted
1773059731.090906,25.8,100.0,16.6,31.32,distracted
1773059731.1511235,25.79,100.0,17.9,27.95,distracted
1773059731.211037,25.79,100.0,18.1,23.87,distracted
1773059731.271494,25.79,100.0,19.5,20.49,distracted
1773059731.3310833,25.78,100.0,18.7,17.12,very_dist_distracted
1773059731.3916047,25.78,100.0,17.8,13.72,very_dist_distracted
1773059731.4504268,25.78,100.0,17.5,9.64,very_dist_distracted
1773059731.5103517,25.77,100.0,18.5,6.26,very_dist_distracted
1773059731.578143,25.77,100.0,18.3,2.18,very_dist_distracted
1773059731.637428,25.77,100.0,17.5,-0.95,very_dist_distracted
1773059731.69171,25.76,100.0,18.5,-3.54,very_dist_distracted
1773059731.7579513,25.76,100.0,18.7,-4.99,very_dist_distracted
1773059731.8127458,25.76,100.0,19.9,-5.86,very_dist_distracted
1773059731.8709962,25.75,100.0,19.6,-6.76,very_dist_distracted
1773059731.9306655,25.75,100.0,18.7,-7.66,very_dist_distracted
1773059731.9907575,25.74,100.0,18.6,-8.08,very_dist_distracted
1773059732.051153,25.74,100.0,19.1,-8.07,very_dist_distracted
1773059732.1112158,25.74,100.0,18.2,-8.07,very_dist_distracted
1773059732.1717064,25.73,100.0,19.8,-8.07,very_dist_distracted
1773059732.2313972,25.73,100.0,20.7,-8.06,very_dist_distracted
1773059732.3199341,25.73,100.0,20.6,-8.06,very_dist_distracted
1773059732.4041831,25.72,100.0,21.0,-8.05,very_dist_distracted
1773059732.4449775,25.72,100.0,20.6,-8.04,very_dist_distracted
1773059732.5005002,25.72,100.0,20.0,-8.03,very_dist_distracted
1773059732.5414956,25.71,100.0,19.0,-8.02,very_dist_distracted
1773059732.597461,25.71,100.0,21.3,-8.01,very_dist_distracted
1773059732.653836,25.71,100.0,18.8,-8.01,very_dist_distracted
1773059732.7110813,25.7,100.0,20.2,-8.01,very_dist_distracted
1773059732.7703671,25.7,100.0,17.7,-8.02,very_dist_distracted
1773059732.8322928,25.7,100.0,20.0,-8.01,very_dist_distracted
1773059732.8910995,25.69,100.0,18.8,-8.01,very_dist_distracted
1773059732.9506838,25.69,100.0,17.4,-8.02,very_dist_distracted
1773059733.0103614,25.69,100.0,20.1,-8.01,very_dist_distracted
1773059733.0782661,25.68,100.0,18.8,-8.02,very_dist_distracted
1773059733.130455,25.68,100.0,17.9,-8.03,very_dist_distracted
1773059733.191076,25.68,100.0,20.4,-8.03,very_dist_distracted
1773059733.2525303,25.67,100.0,18.0,-8.04,very_dist_distracted
1773059733.3178515,25.67,100.0,20.5,-8.04,very_dist_distracted
1773059733.3710842,25.67,100.0,18.8,-8.05,very_dist_distracted
1773059733.4307482,25.66,100.0,17.0,-7.64,very_dist_distracted
1773059733.4908319,25.66,100.0,19.7,-7.64,very_dist_distracted
1773059733.5928621,25.66,100.0,17.8,-7.64,very_dist_distracted
1773059733.6407847,25.65,100.0,18.8,-7.64,very_dist_distracted
1773059733.7013395,25.65,100.0,18.4,-7.65,very_dist_distracted
1773059733.7731266,25.65,100.0,18.4,-7.66,very_dist_distracted
1773059733.8582423,25.64,100.0,18.4,-7.66,very_dist_distracted
1773059733.9326546,25.64,100.0,17.6,-7.66,very_dist_distracted
1773059733.9899337,25.63,100.0,18.4,-7.66,very_dist_distracted
1773059734.0341067,25.63,100.0,18.9,-7.66,very_dist_distracted
1773059734.079169,25.63,100.0,19.5,-7.66,very_dist_distracted
1773059734.130064,25.62,100.0,23.8,-7.66,very_dist_distracted
1773059734.1712906,25.62,100.0,21.1,-7.65,very_dist_distracted
1773059734.2112796,25.62,100.0,21.2,-7.65,very_dist_distracted
1773059734.2672665,25.62,100.0,21.7,-7.64,very_dist_distracted
1773059734.3277378,25.61,100.0,20.9,-8.05,very_dist_distracted
1773059734.3879104,25.61,100.0,22.2,-8.05,very_dist_distracted
1773059734.4466653,25.61,100.0,20.2,-8.04,very_dist_distracted
1773059734.5069313,25.6,100.0,22.3,-8.03,very_dist_distracted
1773059734.5680945,25.6,100.0,20.9,-8.02,very_dist_distracted
1773059734.6413019,25.59,100.0,21.8,-8.01,very_dist_distracted
1773059734.6878347,25.59,100.0,21.8,-8.0,very_dist_distracted
1773059734.7473218,25.59,100.0,23.5,-8.0,very_dist_distracted
1773059734.8146145,25.58,100.0,23.1,-7.99,very_dist_distracted
1773059734.8758152,25.58,100.0,21.2,-7.98,very_dist_distracted
1773059734.927237,25.58,100.0,23.1,-7.98,very_dist_distracted
1773059734.9867413,25.57,100.0,23.3,-7.98,very_dist_distracted
1773059735.0464847,25.57,100.0,23.1,-7.98,very_dist_distracted
1773059735.1080964,25.57,100.0,23.6,-7.98,very_dist_distracted
1773059735.1677456,25.56,100.0,21.8,-7.98,very_dist_distracted
1773059735.227329,25.56,100.0,22.5,-7.98,very_dist_distracted
1773059735.288537,25.56,100.0,22.7,-7.98,very_dist_distracted
1773059735.350166,25.55,100.0,20.3,-7.98,very_dist_distracted
1773059735.4074655,25.55,100.0,21.4,-7.98,very_dist_distracted
1773059735.4672275,25.55,100.0,21.6,-7.98,very_dist_distracted
1773059735.5279787,25.54,100.0,21.9,-7.98,very_dist_distracted
1773059735.5913591,25.54,100.0,19.9,-7.98,very_dist_distracted
1773059735.6471264,25.54,100.0,21.4,-7.98,very_dist_distracted
1773059735.7076013,25.53,100.0,22.3,-7.98,very_dist_distracted
1773059735.766937,25.53,100.0,20.9,-7.98,very_dist_distracted
1773059735.8314729,25.53,100.0,20.3,-7.98,very_dist_distracted
1773059735.886723,25.52,100.0,22.0,-7.98,very_dist_distracted
1773059735.9466195,25.52,100.0,23.1,-7.98,very_dist_distracted
1773059736.0067253,25.52,100.0,21.4,-7.98,very_dist_distracted
1773059736.0674362,25.51,100.0,22.8,-7.98,very_dist_distracted
1773059736.1262147,25.51,100.0,23.8,-7.98,very_dist_distracted
1773059736.186964,25.51,100.0,23.3,-7.98,very_dist_distracted
1773059736.2465081,25.5,100.0,22.5,-7.98,very_dist_distracted
1773059736.313821,25.5,100.0,22.4,-7.98,very_dist_distracted
1773059736.3668683,25.5,100.0,23.1,-7.98,very_dist_distracted
1773059736.4262857,25.49,100.0,21.7,-7.98,very_dist_distracted
1773059736.4866772,25.49,100.0,21.3,-7.98,very_dist_distracted
1773059736.5463583,25.49,100.0,21.4,-7.98,very_dist_distracted
1773059736.6065688,25.48,100.0,23.8,-7.98,very_dist_distracted
1773059736.6669567,25.48,100.0,21.4,-7.98,very_dist_distracted
1773059736.72643,25.48,100.0,23.3,-7.98,very_dist_distracted
1773059736.7870064,25.47,100.0,22.8,-7.98,very_dist_distracted
1773059736.8467402,25.47,100.0,22.4,-7.98,very_dist_distracted
1773059736.9064524,25.47,100.0,20.7,-7.98,very_dist_distracted
1773059736.9663982,25.46,100.0,21.7,-7.98,very_dist_distracted
1773059737.0264487,25.46,100.0,23.6,-7.98,very_dist_distracted
1773059737.08747,25.46,100.0,23.7,-7.98,very_dist_distracted
1773059737.1477313,25.45,100.0,20.5,-7.98,very_dist_distracted
1773059737.2106996,25.45,100.0,23.6,-7.98,very_dist_distracted
1773059737.2672994,25.45,100.0,18.8,-7.99,very_dist_distracted
1773059737.3274038,25.44,100.0,20.5,-7.99,very_dist_distracted
1773059737.3863926,25.44,100.0,21.5,-7.99,very_dist_distracted
1773059737.4467769,25.44,100.0,20.7,-7.99,very_dist_distracted
1773059737.5070217,25.43,100.0,22.7,-7.99,very_dist_distracted
1773059737.574847,25.43,100.0,21.1,-7.99,very_dist_distracted
1773059737.6431334,25.43,100.0,21.5,-7.99,very_dist_distracted
1773059737.69127,25.42,100.0,22.0,-7.99,very_dist_distracted
1773059737.7478285,25.42,100.0,19.6,-7.99,very_dist_distracted
1773059737.8138905,25.42,100.0,22.8,-7.99,very_dist_distracted
1773059737.867723,25.41,100.0,20.0,-7.99,very_dist_distracted
1773059737.927381,25.41,100.0,20.1,-7.99,very_dist_distracted
1773059737.9864256,25.41,100.0,20.3,-7.99,very_dist_distracted
1773059738.053963,25.4,100.0,21.4,-7.99,very_dist_distracted
1773059738.1096337,25.4,100.0,20.8,-7.99,very_dist_distracted
1773059738.1882157,25.4,100.0,20.0,-7.98,very_dist_distracted
1773059738.2514443,25.39,100.0,22.3,-7.98,very_dist_distracted
1773059738.302758,25.39,100.0,20.0,-7.98,very_dist_distracted
1773059738.3575878,25.39,100.0,20.4,-7.98,very_dist_distracted
1773059738.4194899,25.38,100.0,20.6,-7.98,very_dist_distracted
1773059738.4730296,25.38,100.0,21.0,-7.98,very_dist_distracted
1773059738.537285,25.38,100.0,21.8,-7.98,very_dist_distracted
1773059738.5972078,25.37,100.0,22.1,-7.98,very_dist_distracted
1773059738.6463788,25.37,100.0,22.0,-7.98,very_dist_distracted
1773059738.711301,25.37,100.0,21.5,-7.98,very_dist_distracted
1773059738.7667217,25.36,100.0,21.7,-7.98,very_dist_distracted
1773059738.8287315,25.36,100.0,22.3,-7.98,very_dist_distracted
1773059738.895369,25.36,100.0,22.3,-7.98,very_dist_distracted
1773059738.9462128,25.35,100.0,20.3,-7.98,very_dist_distracted
1773059739.00645,25.35,100.0,21.1,-7.98,very_dist_distracted
1773059739.0668547,25.35,100.0,18.3,-7.99,very_dist_distracted
1773059739.126849,25.34,100.0,20.9,-7.99,very_dist_distracted
1773059739.199607,25.34,100.0,21.3,-7.99,very_dist_distracted
1773059739.258666,25.34,100.0,22.5,-7.99,very_dist_distracted
1773059739.314362,25.33,100.0,20.7,-7.99,very_dist_distracted
1773059739.3677573,25.33,100.0,20.6,-7.99,very_dist_distracted
1773059739.426572,25.33,100.0,21.9,-7.99,very_dist_distracted
1773059739.488777,25.32,100.0,20.2,-7.99,very_dist_distracted
1773059739.5470135,25.32,100.0,21.0,-7.99,very_dist_distracted
1773059739.606802,25.32,100.0,21.1,-7.99,very_dist_distracted
1773059739.6664464,25.31,100.0,18.8,-8.0,very_dist_distracted
1773059739.7266576,25.44,100.0,22.2,-8.0,very_dist_distracted
1773059739.8229687,25.44,100.0,19.0,-8.0,very_dist_distracted
1773059739.8706524,25.43,100.0,18.7,-8.01,very_dist_distracted
1773059739.9073083,25.43,100.0,18.4,-8.02,very_dist_distracted
1773059739.967181,25.43,100.0,17.8,-8.01,very_dist_distracted
1773059740.0268505,25.42,100.0,15.8,-7.11,very_dist_distracted
1773059740.0869236,25.42,100.0,14.1,-6.25,very_dist_distracted
1773059740.1464624,25.42,100.0,13.6,-5.34,very_dist_distracted
1773059740.206663,25.55,100.0,13.6,-4.44,very_dist_distracted
1773059740.266263,25.54,100.0,14.3,-3.52,very_dist_distracted
1773059740.3259914,25.67,100.0,12.4,-2.67,very_dist_distracted
1773059740.3863502,25.67,100.0,13.4,-1.76,very_dist_distracted
1773059740.455432,25.66,100.0,11.7,-0.86,very_dist_distracted
1773059740.5069237,25.66,100.0,11.1,-0.14,very_dist_distracted
1773059740.5667958,25.66,100.0,13.6,0.77,very_dist_distracted
1773059740.6265693,25.65,100.0,13.6,1.68,very_dist_distracted
1773059740.6870177,25.65,100.0,14.0,2.54,very_dist_distracted
1773059740.7467933,25.65,100.0,13.7,3.46,very_dist_distracted
1773059740.8146396,25.64,100.0,15.5,4.37,very_dist_distracted
1773059740.8674958,25.64,100.0,15.5,5.28,very_dist_distracted
1773059740.9236753,25.64,100.0,15.5,5.28,very_dist_distracted
1773059740.9842134,25.63,100.0,15.4,5.31,very_dist_distracted
1773059741.04406,25.63,100.0,15.6,5.3,very_dist_distracted
1773059741.1025245,25.63,100.0,14.9,5.27,very_dist_distracted
1773059741.1623383,25.62,100.0,16.8,4.77,very_dist_distracted
1773059741.2224956,25.62,100.0,16.8,4.32,very_dist_distracted
1773059741.2900038,25.62,100.0,16.5,3.82,very_dist_distracted
1773059741.3484843,25.61,100.0,16.0,3.81,very_dist_distracted
1773059741.4025762,25.61,100.0,17.8,3.09,very_dist_distracted
1773059741.4624448,25.61,100.0,19.4,2.18,very_dist_distracted
1773059741.5224483,25.6,100.0,19.5,1.27,very_dist_distracted
1773059741.5821745,25.6,100.0,18.0,0.4,very_dist_distracted
1773059741.6545205,25.6,100.0,19.6,-0.51,very_dist_distracted
1773059741.7025933,25.59,100.0,19.6,-1.41,very_dist_distracted
1773059741.7623494,25.59,100.0,18.4,-2.31,very_dist_distracted
1773059741.826954,25.59,100.0,19.5,-3.22,very_dist_distracted
1773059741.8825316,25.58,100.0,18.4,-4.12,very_dist_distracted
1773059741.9426296,25.58,100.0,19.0,-5.02,very_dist_distracted
1773059742.0025332,25.58,100.0,18.7,-5.91,very_dist_distracted
1773059742.0634015,25.57,100.0,17.0,-5.91,very_dist_distracted
1773059742.1240954,25.57,100.0,16.5,-5.91,very_dist_distracted
1773059742.1835158,25.57,100.0,17.0,-5.91,very_dist_distracted
1773059742.2431324,25.56,100.0,19.2,-6.8,very_dist_distracted
1773059742.3079271,25.56,100.0,17.1,-6.8,very_dist_distracted
1773059742.3633046,25.56,100.0,17.8,-6.8,very_dist_distracted
1773059742.4230666,25.55,100.0,19.7,-6.8,very_dist_distracted
